Date,Open,High,Low,Close,Adj Close,Volume
2020-07-16,213.509995,220.460007,213.500000,214.669998,208.560120,5769600
2020-07-17,214.899994,215.169998,211.250000,211.410004,205.392929,3614300
2020-07-20,210.729996,213.169998,210.250000,211.710007,205.684372,2268700
2020-07-21,212.250000,213.809998,210.389999,212.020004,205.985550,3393500
2020-07-22,210.500000,211.000000,205.350006,206.000000,200.136887,4978400
2020-07-23,205.100006,206.020004,202.050003,203.020004,197.241714,4088600
2020-07-24,203.000000,204.929993,201.320007,201.470001,195.735794,3191500
2020-07-27,200.100006,204.179993,199.589996,203.020004,197.241714,2601200
2020-07-28,201.910004,203.600006,201.089996,201.619995,195.881531,2139600
2020-07-29,201.699997,203.889999,199.619995,202.580002,196.814224,2635000
2020-07-30,199.500000,199.990005,196.300003,199.529999,193.851013,3057900
2020-07-31,199.839996,199.839996,196.509995,197.960007,192.325745,2399700
2020-08-03,198.490005,199.880005,196.529999,199.389999,193.715027,2294600
2020-08-04,199.350006,201.720001,198.479996,201.639999,195.900970,1944700
2020-08-05,203.169998,204.809998,203.009995,204.520004,198.699005,2232400
2020-08-06,205.000000,206.289993,203.830002,204.250000,198.436707,1882400
2020-08-07,203.479996,208.800003,202.449997,208.270004,202.342285,3075000
2020-08-10,209.589996,210.639999,208.039993,209.380005,203.420715,2432800
2020-08-11,212.720001,216.949997,210.529999,211.059998,205.052856,4042700
2020-08-12,214.699997,215.949997,209.270004,212.130005,206.092422,2439400
2020-08-13,210.410004,212.199997,207.690002,208.389999,202.458862,2219900
2020-08-14,207.460007,209.479996,206.610001,207.970001,202.050827,2287600
2020-08-17,207.000000,207.850006,202.529999,203.070007,197.290283,3922600
2020-08-18,203.449997,203.580002,201.100006,201.309998,195.580368,3067900
2020-08-19,202.399994,206.100006,201.770004,203.020004,197.241714,2458500
2020-08-20,200.759995,203.279999,200.339996,201.850006,196.105011,1764200
2020-08-21,200.110001,203.350006,199.820007,202.429993,196.668503,1780900
2020-08-24,203.110001,207.429993,201.320007,207.339996,201.438751,3097400
2020-08-25,209.990005,210.490005,205.169998,206.000000,200.136887,2627600
2020-08-26,205.889999,207.279999,205.029999,207.220001,201.322159,2563200
2020-08-27,206.679993,213.000000,206.410004,210.149994,204.168762,3692400
2020-08-28,211.889999,212.000000,207.089996,207.710007,201.798233,3697400
2020-08-31,205.500000,206.410004,203.630005,204.869995,200.244110,3046200
2020-09-01,203.600006,206.710007,203.009995,205.460007,200.820786,2457000
2020-09-02,205.789993,210.929993,205.369995,210.039993,205.297379,3565200
2020-09-03,211.750000,215.229996,205.830002,207.559998,202.873367,3533500
2020-09-04,210.889999,213.350006,205.320007,210.940002,206.177048,3668900
2020-09-08,209.509995,209.960007,201.270004,202.479996,197.908066,4574700
2020-09-09,204.190002,204.830002,202.029999,202.220001,197.653961,4681400
2020-09-10,203.729996,205.350006,199.550003,200.009995,195.493851,2510300
2020-09-11,200.240005,201.910004,198.949997,200.919998,196.383301,2376400
2020-09-14,203.300003,203.300003,200.669998,201.339996,196.793823,2756900
2020-09-15,202.000000,202.589996,197.979996,198.000000,193.529236,3717600
2020-09-16,198.490005,203.800003,198.070007,200.679993,196.148712,3571400
2020-09-17,198.210007,199.889999,194.509995,194.830002,190.430817,4274800
2020-09-18,195.009995,196.649994,192.380005,194.860001,190.460129,9066300
2020-09-21,189.899994,194.169998,187.470001,194.000000,189.619568,4871300
2020-09-22,194.000000,196.139999,188.429993,191.619995,187.293289,3355800
2020-09-23,192.000000,192.919998,185.869995,186.119995,181.917465,3116100
2020-09-24,188.979996,197.460007,187.050003,195.110001,190.704468,5114600
2020-09-25,192.960007,195.389999,189.610001,194.949997,190.548096,3106000
2020-09-28,197.779999,201.869995,197.149994,199.070007,194.575089,3280100
2020-09-29,198.160004,198.770004,195.429993,196.789993,192.346573,2400000
2020-09-30,198.679993,203.080002,198.360001,200.970001,196.432190,3075800
2020-10-01,201.529999,203.130005,197.869995,198.550003,194.066818,2288700
2020-10-02,195.339996,200.699997,195.289993,199.899994,195.386322,2541200
2020-10-05,201.929993,202.839996,199.589996,201.800003,197.243454,2551600
2020-10-06,204.250000,206.089996,199.899994,201.089996,196.549469,2833100
2020-10-07,203.899994,205.000000,201.169998,203.600006,199.002792,2326600
2020-10-08,205.149994,208.160004,204.110001,207.979996,203.283890,2330600
2020-10-09,208.759995,209.809998,206.070007,207.539993,202.853821,3040900
2020-10-12,207.410004,214.889999,207.410004,214.119995,209.285263,3474200
2020-10-13,214.009995,214.110001,209.179993,210.809998,206.049988,3317300
2020-10-14,213.880005,214.449997,210.270004,211.229996,206.460510,7550100
2020-10-15,209.580002,210.729996,206.899994,208.600006,203.889893,4325700
2020-10-16,208.320007,210.000000,205.809998,206.210007,201.553848,3244500
2020-10-19,207.389999,207.910004,204.589996,205.690002,201.045609,3235300
2020-10-20,206.699997,211.380005,206.470001,208.029999,203.332748,3335500
2020-10-21,207.389999,207.949997,202.009995,202.910004,198.328369,3083600
2020-10-22,203.199997,206.369995,202.199997,205.399994,200.762146,2136900
2020-10-23,206.759995,208.210007,204.020004,205.039993,200.410278,2110200
2020-10-26,202.490005,202.809998,198.509995,201.139999,196.598343,3249700
2020-10-27,200.000000,200.589996,195.410004,195.679993,191.261612,3430400
2020-10-28,191.309998,193.369995,188.940002,189.770004,185.485092,4214600
2020-10-29,189.800003,192.350006,186.899994,189.940002,185.651230,3581200
2020-10-30,189.509995,190.399994,185.520004,189.039993,184.771545,3658800
2020-11-02,192.000000,192.699997,188.229996,190.199997,185.905350,2459600
2020-11-03,193.940002,199.000000,193.220001,197.929993,193.460800,4545500
2020-11-04,196.250000,200.820007,194.899994,197.869995,193.402161,3868500
2020-11-05,199.649994,204.119995,199.059998,202.960007,198.377243,2892800
2020-11-06,204.339996,204.389999,200.419998,201.259995,196.715637,2475100
2020-11-09,214.490005,218.000000,209.369995,214.929993,210.076965,6960500
2020-11-10,215.250000,218.380005,211.179993,217.470001,212.559616,4166500
2020-11-11,218.639999,219.919998,215.029999,218.050003,213.126511,2680700
2020-11-12,215.220001,216.860001,212.399994,214.509995,209.666443,3005500
2020-11-13,215.850006,220.960007,215.410004,219.080002,214.133270,2832100
2020-11-16,223.529999,224.600006,220.029999,222.380005,217.358749,3004700
2020-11-17,220.020004,224.850006,218.330002,224.649994,219.577499,2722900
2020-11-18,225.000000,227.720001,223.509995,224.300003,219.235397,2856200
2020-11-19,224.300003,224.940002,222.110001,224.570007,219.499313,1505200
2020-11-20,223.000000,224.809998,222.630005,223.350006,218.306839,1848100
2020-11-23,226.059998,230.000000,225.729996,228.830002,223.663116,3371300
2020-11-24,231.100006,238.119995,230.630005,237.500000,232.137344,3915200
2020-11-25,235.000000,237.449997,232.429993,236.539993,231.199020,2272800
2020-11-27,237.000000,237.300003,233.789993,235.399994,230.084747,1050400
2020-11-30,232.050003,235.000000,230.360001,230.580002,225.373596,2705400
2020-12-01,231.960007,234.869995,231.350006,232.080002,228.076157,2577600
2020-12-02,232.080002,238.130005,231.580002,237.649994,233.550034,2136300
2020-12-03,237.289993,238.850006,234.639999,235.470001,231.407654,2142600
2020-12-04,237.699997,239.750000,236.949997,239.580002,235.446747,2373000
2020-12-07,238.539993,239.850006,235.449997,238.449997,234.336258,1788600
2020-12-08,237.009995,239.190002,236.580002,238.839996,234.719513,1371800
2020-12-09,240.000000,245.360001,239.529999,242.820007,238.630875,3552300
2020-12-10,240.000000,245.179993,239.509995,244.399994,240.183578,2541700
2020-12-11,240.809998,241.199997,237.100006,239.990005,235.849686,2077300
2020-12-14,243.279999,243.500000,237.389999,237.789993,233.687637,1927800
2020-12-15,239.500000,243.610001,237.190002,242.429993,238.247589,2348000
2020-12-16,243.559998,243.899994,241.119995,243.770004,239.564468,2400900
2020-12-17,245.000000,245.929993,243.000000,244.429993,240.213089,2983600
2020-12-18,245.389999,245.389999,240.559998,242.130005,237.952789,4088100
2020-12-21,250.289993,260.850006,248.759995,256.980011,252.546600,7408500
2020-12-22,256.859985,257.700012,249.800003,250.089996,245.775421,3599800
2020-12-23,251.500000,260.579987,251.300003,256.450012,252.025742,3376100
2020-12-24,257.040009,257.619995,253.750000,256.160004,251.740723,968100
2020-12-28,257.809998,262.649994,257.000000,259.589996,255.111526,2793400
2020-12-29,260.260010,260.859985,256.500000,258.010010,253.558823,1430900
2020-12-30,258.809998,260.649994,257.829987,259.450012,254.973969,1566500
2020-12-31,258.799988,263.929993,258.000000,263.709991,259.160461,2043100
2021-01-04,267.000000,267.579987,260.160004,265.000000,260.428223,3572000
2021-01-05,263.880005,273.500000,262.570007,270.929993,266.255890,4207100
2021-01-06,276.290009,288.380005,273.100006,285.549988,280.623688,6383500
2021-01-07,287.769989,295.890015,286.679993,291.649994,286.618439,4009700
2021-01-08,292.000000,292.279999,285.059998,290.079987,285.075531,2800800
2021-01-11,286.799988,295.000000,284.200012,293.829987,288.760834,2649700
2021-01-12,297.140015,303.980011,296.019989,302.209991,296.996246,4814400
2021-01-13,300.079987,303.720001,299.100006,302.940002,297.713654,2413800
2021-01-14,304.049988,309.410004,303.540009,307.869995,302.558624,3192200
2021-01-15,301.190002,304.859985,296.880005,301.010010,295.816986,3863700
2021-01-19,305.000000,306.600006,293.799988,294.200012,289.124451,6727800
2021-01-20,295.820007,297.450012,287.480011,290.470001,285.458801,4792600
2021-01-21,290.450012,292.739990,288.529999,289.369995,284.377777,2516000
2021-01-22,286.690002,290.589996,285.500000,289.390015,284.397461,2568800
2021-01-25,285.529999,286.350006,277.500000,283.040009,278.157013,4575000
2021-01-26,283.929993,285.769989,280.079987,281.760010,276.899109,3296800
2021-01-27,276.000000,277.369995,271.320007,273.329987,268.614471,3891800
2021-01-28,274.609985,279.829987,271.329987,275.019989,270.275330,3778700
2021-01-29,274.269989,277.399994,270.619995,271.170013,266.491760,3412000
2021-02-01,272.660004,276.799988,272.000000,274.730011,269.990326,2324100
2021-02-02,278.320007,288.250000,278.000000,286.970001,282.019196,5195500
2021-02-03,286.609985,289.809998,285.179993,288.549988,283.571899,2712800
2021-02-04,290.000000,295.829987,289.519989,293.750000,288.682251,2994700
2021-02-05,295.000000,297.239990,292.190002,293.500000,288.436554,2938100
2021-02-08,295.000000,300.890015,294.500000,300.149994,294.971771,2826200
2021-02-09,299.600006,302.450012,297.700012,300.459991,295.276428,2071700
2021-02-10,300.000000,305.179993,297.750000,304.279999,299.030579,3213700
2021-02-11,303.980011,305.010010,299.170013,302.320007,297.104401,2159900
2021-02-12,301.989990,306.700012,301.769989,306.320007,301.035370,1977300
2021-02-16,310.000000,312.920013,309.220001,311.959991,306.578033,2792200
2021-02-17,310.029999,314.980011,308.760010,312.739990,307.344574,2333100
2021-02-18,309.220001,314.500000,307.579987,309.899994,304.553619,2093300
2021-02-19,310.230011,316.779999,310.230011,315.619995,310.174927,2749500
2021-02-22,313.000000,320.559998,312.209991,316.869995,311.403320,3162300
2021-02-23,317.980011,320.000000,310.579987,319.209991,313.702942,2942500
2021-02-24,320.170013,330.970001,320.100006,330.640015,324.935791,3934400
2021-02-25,333.329987,335.809998,326.290009,327.760010,322.105469,4244000
2021-02-26,325.769989,328.679993,319.040009,319.480011,313.968353,3732200
2021-03-01,325.000000,331.040009,323.309998,329.920013,325.501770,2957800
2021-03-02,330.000000,336.190002,329.510010,330.940002,326.508148,2850300
2021-03-03,333.679993,340.100006,333.250000,334.429993,329.951385,3606300
2021-03-04,333.130005,339.760010,323.920013,329.290009,324.880249,3647600
2021-03-05,335.579987,335.579987,316.459991,327.369995,322.985901,3740200
2021-03-08,331.359985,337.589996,329.100006,334.190002,329.714630,2998000
2021-03-09,328.619995,336.390015,325.570007,330.589996,326.162811,3324800
2021-03-10,332.070007,342.399994,331.529999,342.019989,337.439728,3153100
2021-03-11,338.660004,345.000000,336.459991,342.100006,337.518677,2756600
2021-03-12,345.220001,350.000000,343.640015,348.809998,344.138794,2436700
2021-03-15,349.440002,352.420013,342.000000,346.049988,341.415741,2276200
2021-03-16,345.279999,346.899994,337.750000,341.709991,337.133881,2332600
2021-03-17,344.619995,347.029999,340.399994,344.950012,340.330536,2710900
2021-03-18,350.750000,356.850006,346.989990,348.000000,343.339661,3713000
2021-03-19,346.420013,347.239990,340.630005,344.200012,339.590546,3513000
2021-03-22,341.059998,342.880005,336.000000,339.329987,334.785767,2094500
2021-03-23,337.619995,341.890015,331.329987,331.769989,327.326996,2457500
2021-03-24,333.420013,336.940002,328.440002,328.649994,324.248779,3332200
2021-03-25,327.350006,331.390015,321.920013,330.549988,326.123322,2804700
2021-03-26,334.510010,335.450012,322.690002,327.390015,323.005676,3082600
2021-03-29,320.350006,327.760010,317.720001,325.730011,321.367889,4533200
2021-03-30,329.410004,335.750000,328.850006,332.010010,327.563812,2717300
2021-03-31,330.230011,332.649994,325.440002,327.000000,322.620880,2624500
2021-04-01,324.299988,329.660004,324.160004,327.640015,323.252319,2659000
2021-04-05,332.850006,332.850006,323.049988,323.540009,319.207245,3235000
2021-04-06,324.489990,328.540009,324.000000,327.059998,322.680054,1801700
2021-04-07,327.700012,329.200012,323.350006,326.549988,322.176880,2157300
2021-04-08,324.290009,331.489990,322.970001,331.140015,326.705475,2402800
2021-04-09,334.000000,334.899994,328.790009,330.809998,326.379852,2347100
2021-04-12,332.670013,334.480011,329.940002,331.839996,327.396088,2318800
2021-04-13,329.510010,330.049988,324.179993,327.679993,323.291748,3575900
2021-04-14,328.549988,344.470001,326.149994,335.350006,330.859070,9876800
2021-04-15,338.899994,341.350006,334.540009,338.549988,334.016205,4354800
2021-04-16,340.290009,343.739990,338.619995,342.309998,337.725861,4231900
2021-04-19,340.000000,344.429993,336.600006,343.089996,338.495392,3228200
2021-04-20,339.970001,340.470001,329.350006,331.880005,327.435547,3662300
2021-04-21,330.000000,335.470001,327.559998,335.269989,330.780090,2733300
2021-04-22,334.619995,336.970001,330.290009,330.850006,326.419312,2165200
2021-04-23,331.250000,340.670013,330.720001,339.350006,334.805481,2163800
2021-04-26,341.940002,345.899994,340.890015,343.519989,338.919647,2171500
2021-04-27,344.000000,347.549988,343.660004,346.630005,341.987976,2088600
2021-04-28,348.000000,350.119995,346.089996,348.109985,343.448181,2140900
2021-04-29,350.549988,353.829987,347.480011,352.970001,348.243103,2584400
2021-04-30,351.119995,352.820007,347.200012,348.450012,343.783661,2101100
2021-05-03,350.339996,354.059998,349.260010,350.160004,345.470734,1871700
2021-05-04,348.899994,351.779999,342.570007,349.839996,345.155029,2831400
2021-05-05,352.000000,359.140015,348.549988,357.619995,352.830811,2786800
2021-05-06,359.769989,366.299988,356.500000,365.970001,361.069031,3048700
2021-05-07,362.299988,371.649994,360.929993,370.890015,365.923126,3378100
2021-05-10,373.500000,376.980011,368.500000,368.679993,363.742706,3396300
2021-05-11,363.000000,368.630005,358.619995,359.920013,355.100067,3734300
2021-05-12,363.070007,368.130005,353.269989,354.399994,349.653931,3309800
2021-05-13,353.250000,360.890015,353.250000,358.809998,354.004852,2673900
2021-05-14,362.000000,369.510010,361.700012,368.769989,363.831482,2732300
2021-05-17,367.779999,370.700012,364.500000,369.250000,364.305084,1826100
2021-05-18,371.380005,373.079987,364.000000,364.559998,359.677856,2018600
2021-05-19,360.000000,360.000000,353.929993,358.380005,353.580688,3696000
2021-05-20,358.980011,361.950012,353.350006,359.779999,354.961914,1919600
2021-05-21,361.489990,367.140015,360.510010,366.260010,361.355133,2657500
2021-05-24,367.320007,369.720001,365.510010,368.290009,363.357941,1834300
2021-05-25,369.910004,373.769989,364.089996,364.510010,359.628571,2631000
2021-05-26,365.000000,368.790009,361.910004,367.399994,362.479858,2121200
2021-05-27,371.329987,373.549988,367.299988,371.369995,366.396667,3897000
2021-05-28,372.000000,373.070007,368.260010,372.019989,368.277557,2169700
2021-06-01,377.700012,383.359985,376.309998,382.440002,378.592743,3644000
2021-06-02,383.329987,384.670013,379.369995,383.440002,379.582703,2809700
2021-06-03,382.250000,391.250000,380.130005,388.720001,384.809570,3003900
2021-06-04,389.679993,392.049988,386.320007,391.450012,387.512146,2514100
2021-06-07,393.000000,393.260010,387.549988,388.160004,384.255219,2188700
2021-06-08,385.790009,386.480011,382.220001,384.700012,380.830048,2452600
2021-06-09,383.160004,384.269989,378.880005,382.779999,378.929321,2025900
2021-06-10,389.640015,389.640015,372.350006,373.940002,370.178284,3900800
2021-06-11,375.700012,378.750000,375.109985,378.049988,374.246918,2117300
2021-06-14,377.429993,378.750000,370.700012,372.920013,369.168549,2560500
2021-06-15,373.500000,374.839996,367.160004,371.299988,367.564789,2302900
2021-06-16,370.989990,374.079987,365.250000,371.000000,367.267853,3264200
2021-06-17,373.519989,373.519989,356.549988,361.500000,357.863403,4146300
2021-06-18,356.519989,358.380005,348.130005,348.829987,345.320862,6290100
2021-06-21,352.890015,357.970001,351.040009,357.540009,353.943268,2717300
2021-06-22,357.000000,359.880005,352.640015,357.529999,353.933350,1870800
2021-06-23,358.790009,362.480011,357.660004,361.049988,357.417938,1713100
2021-06-24,363.000000,370.880005,362.779999,368.750000,365.040466,2716600
2021-06-25,368.820007,371.149994,364.540009,368.769989,365.060272,2782400
2021-06-28,367.799988,368.869995,363.859985,368.709991,365.000885,1833400
2021-06-29,374.859985,378.089996,370.750000,372.619995,368.871521,2365900
2021-06-30,370.899994,380.109985,370.899994,379.529999,375.712036,2238400
2021-07-01,380.700012,381.640015,374.149994,374.989990,371.217712,2571000
2021-07-02,376.309998,376.600006,372.420013,374.160004,370.396057,1598900
2021-07-06,373.230011,373.630005,365.410004,369.859985,366.139313,2162900
2021-07-07,367.500000,370.089996,362.179993,367.670013,363.971375,2012800
2021-07-08,359.690002,362.890015,355.589996,358.940002,355.329163,2940500
2021-07-09,366.000000,372.149994,364.950012,371.760010,368.020203,2641800
2021-07-12,370.309998,384.000000,367.329987,380.500000,376.672302,4135900
2021-07-13,381.059998,385.329987,372.010010,375.980011,372.197754,6466800
2021-07-14,378.750000,381.769989,371.390015,374.399994,370.633636,3295700
2021-07-15,371.239990,378.750000,370.570007,373.350006,369.594238,2183900
2021-07-16,374.929993,374.929993,363.829987,364.799988,361.130188,2583300
2021-07-19,354.000000,355.190002,349.000000,354.720001,351.151642,4394600
2021-07-20,352.269989,367.309998,351.540009,364.760010,361.090637,2937900
2021-07-21,368.040009,374.899994,367.929993,373.500000,369.742706,2398800
2021-07-22,372.299988,373.690002,368.450012,372.709991,368.960632,1887100
2021-07-23,374.589996,378.000000,371.380005,374.049988,370.287170,1706900
2021-07-26,373.179993,376.679993,373.109985,375.899994,372.118530,1559100
2021-07-27,372.500000,375.140015,369.220001,374.839996,371.069183,1791800
2021-07-28,375.809998,377.440002,372.339996,374.230011,370.465363,1668900
2021-07-29,377.029999,379.510010,374.809998,377.549988,373.751953,1296600
2021-07-30,376.570007,379.950012,373.059998,374.880005,371.108826,1474900
2021-08-02,376.170013,386.929993,375.750000,378.190002,374.385529,2383200
2021-08-03,380.250000,381.309998,371.769989,380.359985,376.533691,1494600
2021-08-04,378.480011,382.649994,375.760010,377.859985,374.058807,1460500
2021-08-05,380.149994,384.309998,379.950012,384.299988,380.434021,1583800
2021-08-06,388.880005,398.859985,388.640015,397.890015,393.887360,3654800
2021-08-09,396.589996,404.600006,393.579987,399.880005,395.857330,3319100
2021-08-10,400.119995,410.630005,399.500000,407.970001,403.865936,3152300
2021-08-11,408.799988,414.679993,407.059998,413.890015,409.726410,3000500
2021-08-12,414.380005,418.619995,410.559998,415.000000,410.825226,2312800
2021-08-13,416.000000,416.890015,408.179993,410.779999,406.647675,1979400
2021-08-16,408.989990,408.989990,402.149994,408.350006,404.242126,1590700
2021-08-17,403.839996,408.350006,400.200012,404.970001,400.896118,2077400
2021-08-18,402.600006,406.109985,398.589996,398.799988,394.788177,2187800
2021-08-19,394.600006,397.730011,390.910004,393.570007,389.610809,2241500
2021-08-20,391.489990,396.450012,391.000000,395.869995,391.887634,1611500
2021-08-23,401.890015,404.100006,399.000000,401.450012,397.411530,1857600
2021-08-24,403.589996,409.660004,402.700012,408.559998,404.449982,1958400
2021-08-25,409.899994,416.679993,408.940002,413.119995,408.964142,1845300
2021-08-26,415.880005,420.730011,411.160004,412.410004,408.261261,2076500
2021-08-27,412.779999,419.850006,412.500000,419.690002,415.468048,2174500
2021-08-30,419.950012,420.760010,412.720001,413.600006,409.439301,2089400
2021-08-31,412.109985,414.859985,408.760010,413.510010,411.339294,1958100
2021-09-01,413.160004,416.109985,410.309998,413.660004,411.488495,1680400
2021-09-02,415.109985,417.579987,412.640015,414.500000,412.324097,1830400
2021-09-03,414.000000,415.119995,410.600006,411.309998,409.150818,1373600
2021-09-07,411.000000,414.730011,409.640015,410.320007,408.166046,1557000
2021-09-08,409.220001,410.980011,404.700012,405.000000,402.873962,1646200
2021-09-09,404.670013,408.880005,403.510010,404.579987,402.456146,2424600
2021-09-10,408.000000,409.790009,403.160004,403.480011,401.361938,1953700
2021-09-13,407.410004,409.369995,403.799988,409.260010,407.111603,1802800
2021-09-14,410.299988,417.010010,402.779999,403.690002,401.570831,3263200
2021-09-15,398.000000,403.609985,396.209991,401.950012,399.839966,3199800
2021-09-16,404.519989,405.980011,394.890015,396.679993,394.597626,2882900
2021-09-17,396.320007,399.160004,388.829987,391.459991,389.405029,3843700
2021-09-20,377.820007,380.859985,372.500000,378.130005,376.145020,3834500
2021-09-21,380.850006,381.500000,374.079987,375.839996,373.867035,2377300
2021-09-22,380.799988,389.290009,379.709991,385.470001,383.446472,2991300
2021-09-23,390.390015,393.739990,388.179993,391.859985,389.802917,2518000
2021-09-24,390.470001,392.489990,388.600006,390.850006,388.798248,1789700
2021-09-27,396.579987,401.000000,395.179993,399.809998,397.711182,2788500
2021-09-28,400.450012,404.209991,388.390015,389.500000,387.455322,2609000
2021-09-29,390.679993,392.390015,384.299988,384.890015,382.869537,1955000
2021-09-30,388.000000,388.019989,376.619995,378.029999,376.045532,2665700
2021-10-01,379.440002,382.720001,375.850006,380.000000,378.005188,2382300
2021-10-04,380.209991,386.869995,372.820007,374.149994,372.185883,2895600
2021-10-05,378.100006,388.220001,375.500000,385.809998,383.784698,2508100
2021-10-06,382.380005,389.549988,378.660004,388.049988,386.012909,2111800
2021-10-07,392.910004,397.850006,389.760010,390.619995,388.569427,2348000
2021-10-08,390.829987,394.309998,388.179993,392.809998,390.747955,1446300
2021-10-11,392.899994,396.950012,385.019989,385.239990,383.217682,1787400
2021-10-12,386.220001,388.589996,381.019989,386.529999,384.500916,2088200
2021-10-13,388.000000,388.380005,378.630005,386.309998,384.282074,2391600
2021-10-14,392.000000,393.660004,382.200012,391.200012,389.146393,3380900
2021-10-15,402.309998,407.269989,396.339996,406.070007,403.938354,6447400
2021-10-18,408.010010,415.940002,407.600006,413.690002,411.518341,3832300
2021-10-19,415.179993,415.850006,409.690002,412.160004,409.996368,2568300
2021-10-20,411.000000,414.329987,406.200012,407.890015,405.748810,2453400
2021-10-21,406.799988,412.660004,404.619995,407.589996,405.450348,2162100
2021-10-22,409.989990,415.359985,409.100006,414.320007,412.145020,2411000
2021-10-25,416.209991,419.489990,413.269989,414.750000,412.572784,1824700
2021-10-26,416.369995,419.809998,413.760010,417.609985,415.417755,1843300
2021-10-27,416.549988,418.059998,410.549988,410.989990,408.832489,2067200
2021-10-28,412.000000,414.920013,409.059998,414.820007,412.642395,1444700
2021-10-29,414.019989,415.959991,411.179993,413.350006,411.180115,2061200
2021-11-01,417.070007,418.730011,413.250000,416.700012,414.512543,1820800
2021-11-02,415.100006,426.160004,412.790009,423.850006,421.625000,3000800
2021-11-03,423.119995,424.000000,412.559998,417.899994,415.706238,3542400
2021-11-04,414.649994,415.989990,403.029999,408.070007,405.927856,3802300
2021-11-05,411.399994,414.450012,406.100006,407.079987,404.943024,2103700
2021-11-08,409.890015,413.649994,407.959991,408.339996,406.196411,1728400
2021-11-09,406.109985,407.579987,400.059998,405.350006,403.222107,2246900
2021-11-10,402.329987,405.549988,397.250000,399.119995,397.024811,2243900
2021-11-11,400.140015,403.760010,398.510010,402.339996,400.227905,1252400
2021-11-12,403.000000,405.100006,399.200012,404.910004,402.784424,1359400
2021-11-15,406.000000,407.339996,403.910004,404.809998,402.684937,1436500
2021-11-16,403.910004,405.839996,399.000000,403.089996,400.973969,1311000
2021-11-17,401.850006,402.649994,391.470001,391.549988,389.494537,2927000
2021-11-18,392.299988,393.920013,385.679993,391.369995,389.315491,1847400
2021-11-19,382.380005,390.239990,381.040009,387.390015,385.356415,2610400
2021-11-22,393.160004,402.489990,390.179993,396.160004,394.080353,3058700
2021-11-23,400.250000,406.959991,397.510010,406.339996,404.206909,2402300
2021-11-24,405.000000,407.480011,398.299988,399.190002,397.094452,2186300
2021-11-26,384.480011,391.709991,382.720001,389.390015,387.345917,2687900
2021-11-29,394.000000,396.369995,382.450012,386.540009,384.510864,2883400
2021-11-30,383.529999,386.829987,377.260010,380.989990,378.989990,4570400
2021-12-01,383.820007,390.160004,376.209991,376.480011,376.480011,2476000
2021-12-02,378.000000,389.089996,376.029999,387.540009,387.540009,3343700
2021-12-03,389.880005,389.880005,379.029999,382.730011,382.730011,2806300
2021-12-06,388.670013,393.600006,383.489990,389.299988,389.299988,1990200
2021-12-07,393.579987,401.750000,393.059998,400.109985,400.109985,2441000
2021-12-08,401.230011,401.709991,395.140015,397.320007,397.320007,1635200
2021-12-09,395.700012,400.190002,393.000000,396.489990,396.489990,2111500
2021-12-10,398.000000,398.859985,388.660004,391.059998,391.059998,1893400
2021-12-13,391.190002,391.190002,382.660004,384.640015,384.640015,2313300
2021-12-14,383.559998,392.500000,383.260010,388.820007,388.820007,2788500
2021-12-15,389.500000,391.399994,380.600006,389.910004,389.910004,2802300
2021-12-16,395.130005,399.839996,391.799988,397.369995,397.369995,3578200
2021-12-17,389.209991,393.670013,380.630005,381.799988,381.799988,7058600
2021-12-20,375.519989,375.630005,366.649994,371.609985,371.609985,3735600
2021-12-21,376.429993,382.089996,374.760010,380.320007,380.320007,2942800
2021-12-22,380.420013,384.010010,379.269989,382.329987,382.329987,1487900
2021-12-23,383.790009,387.609985,383.570007,385.040009,385.040009,1624000
2021-12-27,386.989990,389.109985,385.000000,388.040009,388.040009,1430400
2021-12-28,388.929993,391.329987,386.239990,387.609985,387.609985,1528200
2021-12-29,387.970001,389.459991,384.420013,386.200012,386.200012,1327800
2021-12-30,387.750000,389.779999,385.200012,385.519989,385.519989,1160100
